"filename", "language", "YAML", "Python", "Markdown", "C++", "Objective-C++", "XML", "JSON", "C", "JavaScript", "Makefile", "C#", "GDScript", "GDResource", "Properties", "GDScene", "Shell Script", "Diff", "Groovy", "Batch", "Java", "Swift", "HTML", "Objective-C", "comment", "blank", "total"
"f:\project\C++\next-engine\modules\openxr\openxr_api_extension.compat.inc", "C++", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 9, 59
"f:\project\C++\next-engine\modules\openxr\openxr_api_extension.cpp", "C++", 0, 0, 0, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 78, 363
"f:\project\C++\next-engine\modules\openxr\openxr_api_extension.h", "C++", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 31, 135
"f:\project\C++\next-engine\modules\openxr\openxr_interface.cpp", "C++", 0, 0, 0, 1245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 290, 1653
"f:\project\C++\next-engine\modules\openxr\openxr_interface.h", "C++", 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 59, 349
"f:\project\C++\next-engine\modules\openxr\openxr_platform_inc.h", "C++", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 11, 93
"f:\project\C++\next-engine\modules\openxr\openxr_util.cpp", "C++", 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 29, 166
"f:\project\C++\next-engine\modules\openxr\openxr_util.h", "C++", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 68
"f:\project\C++\next-engine\modules\openxr\openxr_uuid.h", "C++", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 6, 53
"f:\project\C++\next-engine\modules\openxr\register_types.cpp", "C++", 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 48, 310
"f:\project\C++\next-engine\modules\openxr\register_types.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 5, 39
"f:\project\C++\next-engine\modules\openxr\scene\openxr_composition_layer.cpp", "C++", 0, 0, 0, 552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 131, 718
"f:\project\C++\next-engine\modules\openxr\scene\openxr_composition_layer.h", "C++", 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 47, 200
"f:\project\C++\next-engine\modules\openxr\scene\openxr_composition_layer_cylinder.cpp", "C++", 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 42, 215
"f:\project\C++\next-engine\modules\openxr\scene\openxr_composition_layer_cylinder.h", "C++", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 17, 85
"f:\project\C++\next-engine\modules\openxr\scene\openxr_composition_layer_equirect.cpp", "C++", 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 47, 239
"f:\project\C++\next-engine\modules\openxr\scene\openxr_composition_layer_equirect.h", "C++", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 18, 90
"f:\project\C++\next-engine\modules\openxr\scene\openxr_composition_layer_quad.cpp", "C++", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 19, 113
"f:\project\C++\next-engine\modules\openxr\scene\openxr_composition_layer_quad.h", "C++", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 14, 71
"f:\project\C++\next-engine\modules\openxr\scene\openxr_hand.cpp", "C++", 0, 0, 0, 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 67, 417
"f:\project\C++\next-engine\modules\openxr\scene\openxr_hand.h", "C++", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 25, 120
"f:\project\C++\next-engine\modules\openxr\scene\openxr_render_model.cpp", "C++", 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 26, 169
"f:\project\C++\next-engine\modules\openxr\scene\openxr_render_model.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 12, 61
"f:\project\C++\next-engine\modules\openxr\scene\openxr_render_model_manager.cpp", "C++", 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 44, 285
"f:\project\C++\next-engine\modules\openxr\scene\openxr_render_model_manager.h", "C++", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 17, 85
"f:\project\C++\next-engine\modules\openxr\scene\openxr_visibility_mask.cpp", "C++", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 16, 107
"f:\project\C++\next-engine\modules\openxr\scene\openxr_visibility_mask.h", "C++", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 10, 54
"f:\project\C++\next-engine\modules\openxr\util.h", "C++", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 16, 129
"f:\project\C++\next-engine\modules\raycast\config.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 14
"f:\project\C++\next-engine\modules\raycast\godot_update_embree.py", "Python", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30, 184
"f:\project\C++\next-engine\modules\raycast\lightmap_raycaster_embree.cpp", "C++", 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 39, 198
"f:\project\C++\next-engine\modules\raycast\lightmap_raycaster_embree.h", "C++", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 18, 80
"f:\project\C++\next-engine\modules\raycast\raycast_occlusion_cull.cpp", "C++", 0, 0, 0, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 130, 674
"f:\project\C++\next-engine\modules\raycast\raycast_occlusion_cull.h", "C++", 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 33, 192
"f:\project\C++\next-engine\modules\raycast\register_types.cpp", "C++", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 8, 63
"f:\project\C++\next-engine\modules\raycast\register_types.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 37
"f:\project\C++\next-engine\modules\raycast\static_raycaster_embree.cpp", "C++", 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 24, 141
"f:\project\C++\next-engine\modules\raycast\static_raycaster_embree.h", "C++", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 14, 67
"f:\project\C++\next-engine\modules\regex\config.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18
"f:\project\C++\next-engine\modules\regex\doc_classes\RegEx.xml", "XML", 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 132
"f:\project\C++\next-engine\modules\regex\doc_classes\RegExMatch.xml", "XML", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 55
"f:\project\C++\next-engine\modules\regex\icons\RegEx.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"f:\project\C++\next-engine\modules\regex\icons\RegExMatch.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"f:\project\C++\next-engine\modules\regex\regex.compat.inc", "C++", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 6, 47
"f:\project\C++\next-engine\modules\regex\regex.cpp", "C++", 0, 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 98, 432
"f:\project\C++\next-engine\modules\regex\regex.h", "C++", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 110
"f:\project\C++\next-engine\modules\regex\register_types.cpp", "C++", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 7, 51
"f:\project\C++\next-engine\modules\regex\register_types.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 37
"f:\project\C++\next-engine\modules\regex\tests\test_regex.h", "C++", 0, 0, 0, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 82, 425
"f:\project\C++\next-engine\modules\register_module_types.h", "C++", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 5, 44
"f:\project\C++\next-engine\modules\svg\config.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"f:\project\C++\next-engine\modules\svg\image_loader_svg.cpp", "C++", 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 36, 190
"f:\project\C++\next-engine\modules\svg\image_loader_svg.h", "C++", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 55
"f:\project\C++\next-engine\modules\svg\register_types.cpp", "C++", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 74
"f:\project\C++\next-engine\modules\svg\register_types.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 37
"f:\project\C++\next-engine\modules\text_server_adv\config.py", "Python", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 26
"f:\project\C++\next-engine\modules\text_server_adv\doc_classes\TextServerAdvanced.xml", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"f:\project\C++\next-engine\modules\text_server_adv\gdextension_build\SConstruct", "Python", 0, 676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 51, 768
"f:\project\C++\next-engine\modules\text_server_adv\gdextension_build\methods.py", "Python", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 85
"f:\project\C++\next-engine\modules\text_server_adv\icu_data\icudata_stub.cpp", "C++", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 64
"f:\project\C++\next-engine\modules\text_server_adv\register_types.cpp", "C++", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 15, 78
"f:\project\C++\next-engine\modules\text_server_adv\register_types.h", "C++", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 42
"f:\project\C++\next-engine\modules\text_server_adv\script_iterator.cpp", "C++", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 14, 129
"f:\project\C++\next-engine\modules\text_server_adv\script_iterator.h", "C++", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 14, 76
"f:\project\C++\next-engine\modules\text_server_adv\text_server_adv.cpp", "C++", 0, 0, 0, 7051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 1017, 8223
"f:\project\C++\next-engine\modules\text_server_adv\text_server_adv.h", "C++", 0, 0, 0, 814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 205, 1067
"f:\project\C++\next-engine\modules\text_server_adv\text_server_adv_builders.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 22
"f:\project\C++\next-engine\modules\text_server_adv\thorvg_svg_in_ot.cpp", "C++", 0, 0, 0, 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 69, 382
"f:\project\C++\next-engine\modules\text_server_adv\thorvg_svg_in_ot.h", "C++", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 17, 97
"f:\project\C++\next-engine\modules\text_server_fb\config.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 23
"f:\project\C++\next-engine\modules\text_server_fb\doc_classes\TextServerFallback.xml", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"f:\project\C++\next-engine\modules\text_server_fb\gdextension_build\SConstruct", "Python", 0, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 30, 312
"f:\project\C++\next-engine\modules\text_server_fb\gdextension_build\methods.py", "Python", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 61
"f:\project\C++\next-engine\modules\text_server_fb\register_types.cpp", "C++", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 15, 78
"f:\project\C++\next-engine\modules\text_server_fb\register_types.h", "C++", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 42
"f:\project\C++\next-engine\modules\text_server_fb\text_server_fb.cpp", "C++", 0, 0, 0, 4394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 750, 5242
"f:\project\C++\next-engine\modules\text_server_fb\text_server_fb.h", "C++", 0, 0, 0, 684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 181, 910
"f:\project\C++\next-engine\modules\text_server_fb\thorvg_svg_in_ot.cpp", "C++", 0, 0, 0, 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 69, 382
"f:\project\C++\next-engine\modules\text_server_fb\thorvg_svg_in_ot.h", "C++", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 17, 97
"f:\project\C++\next-engine\modules\tga\config.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"f:\project\C++\next-engine\modules\tga\image_loader_tga.cpp", "C++", 0, 0, 0, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 60, 382
"f:\project\C++\next-engine\modules\tga\image_loader_tga.h", "C++", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 10, 81
"f:\project\C++\next-engine\modules\tga\register_types.cpp", "C++", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 8, 54
"f:\project\C++\next-engine\modules\tga\register_types.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 37
"f:\project\C++\next-engine\modules\theora\config.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20
"f:\project\C++\next-engine\modules\theora\doc_classes\VideoStreamTheora.xml", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"f:\project\C++\next-engine\modules\theora\editor\movie_writer_ogv.cpp", "C++", 0, 0, 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 59, 432
"f:\project\C++\next-engine\modules\theora\editor\movie_writer_ogv.h", "C++", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 29, 140
"f:\project\C++\next-engine\modules\theora\editor\rgb2yuv.h", "C++", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 12, 77
"f:\project\C++\next-engine\modules\theora\register_types.cpp", "C++", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 9, 83
"f:\project\C++\next-engine\modules\theora\register_types.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 37
"f:\project\C++\next-engine\modules\theora\video_stream_theora.cpp", "C++", 0, 0, 0, 648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 103, 828
"f:\project\C++\next-engine\modules\theora\video_stream_theora.h", "C++", 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 34, 182
"f:\project\C++\next-engine\modules\tinyexr\config.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"f:\project\C++\next-engine\modules\tinyexr\image_loader_tinyexr.cpp", "C++", 0, 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 41, 296
"f:\project\C++\next-engine\modules\tinyexr\image_loader_tinyexr.h", "C++", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 41
"f:\project\C++\next-engine\modules\tinyexr\image_saver_tinyexr.cpp", "C++", 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 46, 299
"f:\project\C++\next-engine\modules\tinyexr\image_saver_tinyexr.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 37
"f:\project\C++\next-engine\modules\tinyexr\register_types.cpp", "C++", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 10, 60
"f:\project\C++\next-engine\modules\tinyexr\register_types.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 37
"f:\project\C++\next-engine\modules\upnp\config.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18
"f:\project\C++\next-engine\modules\upnp\doc_classes\UPNP.xml", "XML", 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 252
"f:\project\C++\next-engine\modules\upnp\doc_classes\UPNPDevice.xml", "XML", 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 97
"f:\project\C++\next-engine\modules\upnp\register_types.cpp", "C++", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 8, 60
"f:\project\C++\next-engine\modules\upnp\register_types.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 37
"f:\project\C++\next-engine\modules\upnp\upnp.cpp", "C++", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 12, 94
"f:\project\C++\next-engine\modules\upnp\upnp.h", "C++", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 19, 115
"f:\project\C++\next-engine\modules\upnp\upnp_device.cpp", "C++", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 76
"f:\project\C++\next-engine\modules\upnp\upnp_device.h", "C++", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 17, 92
"f:\project\C++\next-engine\modules\upnp\upnp_device_miniupnp.cpp", "C++", 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 33, 154
"f:\project\C++\next-engine\modules\upnp\upnp_device_miniupnp.h", "C++", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 17, 81
"f:\project\C++\next-engine\modules\upnp\upnp_miniupnp.cpp", "C++", 0, 0, 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 69, 335
"f:\project\C++\next-engine\modules\upnp\upnp_miniupnp.h", "C++", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 91
"f:\project\C++\next-engine\modules\vhacd\config.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"f:\project\C++\next-engine\modules\vhacd\register_types.cpp", "C++", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 20, 109
"f:\project\C++\next-engine\modules\vhacd\register_types.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 37
"f:\project\C++\next-engine\modules\vorbis\audio_stream_ogg_vorbis.cpp", "C++", 0, 0, 0, 534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 122, 735
"f:\project\C++\next-engine\modules\vorbis\audio_stream_ogg_vorbis.h", "C++", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 47, 183
"f:\project\C++\next-engine\modules\vorbis\config.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20
"f:\project\C++\next-engine\modules\vorbis\doc_classes\AudioStreamOggVorbis.xml", "XML", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51
